id,geometry,buildstart,opening,closure,length,city_id
2578,"LINESTRING(16.3671737 48.2095969,16.367555 48.2095637,16.3679103 48.2094957,16.3681626 48.2094332,16.3683402 48.2093804,16.3684989 48.2093234,16.3687444 48.2092207,16.369002 48.2090916,16.3693271 48.2089305,16.3695598 48.2088189,16.3697522 48.2087315,16.3700239 48.2086069,16.3702558 48.208504,16.3705396 48.2083991,16.3706347 48.2083654,16.3709465 48.2082595,16.3715888 48.2080571,16.3723251 48.207824,16.3726635 48.2077176,16.3729347 48.2076355,16.3730545 48.2076039,16.3732504 48.2075696,16.3734917 48.2075364,16.3736428 48.2075115,16.3738213 48.2074894,16.3739099 48.2074814,16.3740113 48.2074737,16.3741916 48.207464,16.3744064 48.2074534,16.3745982 48.2074459,16.3749436 48.2074331)",0,0,999999,636,118
2577,"LINESTRING(16.3690171 48.2090088,16.3694064 48.2088416,16.369824 48.2086595,16.3702356 48.208492,16.3705769 48.2083702,16.3709458 48.2082588,16.3716051 48.2080503,16.3723243 48.2078234,16.3735336 48.2074059,16.3736792 48.2073589,16.3738106 48.2073205,16.3739067 48.2072971,16.3740019 48.2072767,16.3744678 48.2071843,16.3746682 48.2071493,16.3747554 48.2071359)",0,0,999999,476,118
2580,"LINESTRING(16.3749436 48.2074331,16.3751004 48.2074261,16.3752783 48.2074208,16.375579 48.2074036,16.3758426 48.20738,16.3761381 48.2073578,16.376412 48.207331,16.3771875 48.2072369,16.3776339 48.2071851,16.3782944 48.2070859,16.3792336 48.2069739,16.3800135 48.2068809,16.3803999 48.206843,16.380796 48.2068167,16.3811793 48.20679)",0,0,999999,469,118
3166,"LINESTRING(-1.5661204 47.256285,-1.5661032 47.256169,-1.5660946 47.2560534,-1.5660928 47.2559714,-1.5660908 47.2558721,-1.5660807 47.2557556,-1.5660613 47.2556505,-1.566013 47.2554239,-1.5659419 47.2550907,-1.5658778 47.2547913,-1.5658725 47.2547758,-1.5658464 47.2546981,-1.5658165 47.254645,-1.5657867 47.254604,-1.5657622 47.2545791,-1.5657326 47.2545489,-1.5656495 47.2544923,-1.5656052 47.2544634,-1.565531 47.2544302,-1.565502 47.2544172)",,1994,999999,220,265
5343,"LINESTRING(0.6932657 47.389161,0.6934487 47.3889932,0.6935028 47.388937,0.6935395 47.3888847)",2011,2013,999999,37,307
3588,"LINESTRING(2.2301772 48.8798792,2.2304928 48.8801579)",,1997,999999,39,95
5792,"LINESTRING(7.7525545 48.5622492,7.7526007 48.5623492,7.7526289 48.5624227)",,1994,999999,20,328
3293,"LINESTRING(-1.5484384 47.1928398,-1.5485266 47.1928446,-1.5485806 47.1928487,-1.5486223 47.1928543,-1.54866 47.1928625,-1.548723 47.1928771,-1.5488129 47.192898,-1.5490435 47.1929443,-1.5493623 47.193013)",,2007,999999,73,265
6000,"LINESTRING(-43.3158275 -22.8522589,-43.3154639 -22.8524846)",0,0,999999,45,102
4896,"LINESTRING(-87.8827459601093 41.880327150266,-87.8813761377445 41.8486981821168)",1926,1926,1951,3515,147
6053,"LINESTRING(-43.4681056 -22.875395,-43.4678989 -22.8753915,-43.4676083 -22.8753858,-43.4673628 -22.8753807,-43.4671257 -22.8753767,-43.4667827 -22.8753683,-43.4665242 -22.8753635,-43.4661815 -22.8753551,-43.4658446 -22.8753494,-43.465489 -22.8753398,-43.4650541 -22.8753366,-43.4648425 -22.8753319,-43.4647149 -22.8753291,-43.4644054 -22.8753282,-43.4641331 -22.87533,-43.4639344 -22.8753337,-43.463378 -22.8753402,-43.4629979 -22.8753396)",0,0,999999,524,102
2576,"LINESTRING(16.3833685 48.2046832,16.3840519 48.2055997,16.3842589 48.2058814,16.3846414 48.2064088,16.3846619 48.2064358,16.3846886 48.206473,16.3847268 48.2065287,16.384777 48.2066051,16.3848398 48.2067043,16.3849158 48.2068285,16.3850055 48.2069798,16.3851094 48.2071605,16.3852281 48.2073726,16.3852991 48.2075177,16.3853403 48.2076255,16.3853694 48.2077462,16.3853845 48.2078275,16.38539 48.2079069)",0,0,999999,391,118
3172,"LINESTRING(-1.5921998 47.2618298,-1.591779 47.2616873,-1.5917444 47.2616764,-1.5913846 47.2615625,-1.5909828 47.26145,-1.5905676 47.2613433,-1.5901424 47.2612488,-1.589594 47.2611453,-1.5891761 47.2610769,-1.5887525 47.2610192,-1.5881481 47.2609417,-1.5869594 47.2607893,-1.5867258 47.2607695,-1.5866304 47.2607649,-1.5865342 47.2607676,-1.5864481 47.2607728,-1.5863421 47.2607873,-1.5862549 47.2608062,-1.5861802 47.2608229,-1.5861043 47.2608447,-1.5860486 47.2608664,-1.5859657 47.2609046,-1.5857898 47.2610014,-1.5856096 47.2611005,-1.585501 47.2611625,-1.585289 47.2612891,-1.5852354 47.2613173,-1.5849384 47.261463,-1.5848754 47.2614925,-1.5846214 47.2616225,-1.5842318 47.2618076,-1.5838399 47.2620025,-1.5836912 47.2620752,-1.5836369 47.2620966,-1.5835407 47.2621341,-1.5833159 47.2622216,-1.5832234 47.2622569,-1.5831728 47.2622761,-1.5831216 47.2622956,-1.582677 47.2624685,-1.582242 47.2626457,-1.5818566 47.2627805,-1.5815889 47.2628616,-1.5813206 47.2629357,-1.5804841 47.2631626,-1.5802391 47.2632288,-1.5801348 47.263257,-1.5797118 47.2633712,-1.5796273 47.2633941,-1.5791712 47.2635173,-1.5783427 47.2637406,-1.5778384 47.2638719,-1.577279 47.2639995,-1.5769963 47.2640587,-1.5767014 47.2641187,-1.5766612 47.2641252,-1.5761902 47.2642009,-1.5757202 47.2642709,-1.5756627 47.2642795,-1.5755122 47.2642987,-1.5754253 47.2643058,-1.575357 47.2643092,-1.5752837 47.2643082,-1.5752175 47.2643034,-1.5751493 47.2642946,-1.5750734 47.2642823,-1.5749706 47.2642571,-1.5749032 47.2642332,-1.5748754 47.2642233,-1.5748212 47.2642001,-1.574771 47.2641769,-1.574721 47.2641484,-1.5746604 47.2641108,-1.57461 47.2640646,-1.5745764 47.2640349,-1.5745377 47.2639914,-1.5745015 47.2639384,-1.5744711 47.2638785,-1.5744555 47.2638279,-1.57445 47.2638102,-1.5744447 47.2637869,-1.5744349 47.2637441,-1.5744285 47.2636689,-1.574437 47.2635733,-1.5744625 47.2634702,-1.5745711 47.2631455,-1.574658 47.2628705,-1.5746846 47.262739,-1.5747023 47.2626139,-1.5747116 47.262548,-1.5747558 47.2622313,-1.5747726 47.2620691,-1.5747722 47.2619907,-1.57476 47.261915,-1.5747396 47.2618553,-1.5747156 47.26181,-1.5746934 47.261771,-1.5746698 47.2617413,-1.5746343 47.2617013,-1.5745914 47.2616626,-1.5745438 47.2616281,-1.5745116 47.2616074,-1.574481 47.2615866,-1.5744593 47.2615738,-1.5743856 47.2615393,-1.574339 47.2615212,-1.5742788 47.2615018,-1.5741989 47.2614811,-1.5741162 47.2614658,-1.5740333 47.2614568,-1.5739274 47.2614484,-1.5736927 47.2614299,-1.5734746 47.2614187,-1.5732797 47.2614112,-1.5730121 47.2614034,-1.5727801 47.2614034,-1.5724871 47.26141,-1.5719077 47.2614364,-1.5716475 47.2614445,-1.5716003 47.261443,-1.5714771 47.2614346,-1.5713545 47.2614206,-1.5712547 47.2614045,-1.5711554 47.2613831,-1.5710675 47.2613615,-1.5709795 47.2613348,-1.5709025 47.2613062,-1.5708253 47.2612754,-1.5707509 47.2612381,-1.5707104 47.2612179,-1.5706135 47.2611634,-1.5705032 47.2610881,-1.5703767 47.2609898,-1.5702389 47.2608717,-1.5701362 47.2607837,-1.5699045 47.2605807,-1.5696298 47.2603363,-1.5694917 47.2602165,-1.5693348 47.2600811,-1.5691676 47.2599501,-1.569037 47.2598646,-1.5688957 47.25978,-1.5687891 47.2597249,-1.5686547 47.2596617,-1.568502 47.2595973,-1.5681639 47.2594664,-1.5672694 47.2591198,-1.5671918 47.2590888,-1.5671029 47.2590479,-1.5670287 47.2590108,-1.5670154 47.2590042,-1.5669346 47.2589564,-1.5668861 47.2589212,-1.5668423 47.258885,-1.5668016 47.2588488,-1.5667659 47.2588113,-1.5667427 47.2587867,-1.5667201 47.2587552,-1.566682 47.258702,-1.5666536 47.2586569,-1.5666308 47.2586086,-1.5665877 47.2584889,-1.5665752 47.2584101)",,1994,999999,2492,265
2581,"LINESTRING(16.3651325 48.2092337,16.3658867 48.2093513,16.366226 48.2093818,16.3665433 48.2093993,16.3668637 48.2094047,16.3670937 48.2094023,16.3673092 48.2093894,16.3676296 48.2093686,16.3679085 48.2093202,16.3685418 48.2091788,16.3690171 48.2090088)",0,0,999999,299,118
2582,"LINESTRING(16.3611508 48.2075218,16.361386 48.2077959,16.3615068 48.2079149,16.3617824 48.2081504,16.3619324 48.2082623,16.3620852 48.2083594,16.3624458 48.2085627,16.3628046 48.2087344,16.3630015 48.208816,16.3632075 48.2088781,16.3636611 48.2089839,16.3641341 48.2090747,16.3643792 48.2091163,16.3651325 48.2092337)",0,0,999999,367,118
2583,"LINESTRING(16.3622458 48.2086693,16.3625591 48.2088362,16.362655 48.208881,16.362754 48.2089206,16.3629431 48.2089815,16.3633115 48.2090961,16.3636588 48.2091848,16.3639169 48.2092292,16.3641188 48.2092597,16.3643183 48.2092899,16.3650709 48.2094072,16.3658258 48.2095249,16.3661133 48.2095604,16.366346 48.2095794,16.3667253 48.209609,16.366953 48.2096086,16.3671737 48.2095969)",0,0,999999,387,118
3169,"LINESTRING(-1.5664001 47.2576007,-1.5663332 47.2572838,-1.5662626 47.2569496,-1.5662365 47.256833,-1.5662104 47.2567159,-1.5661952 47.256648,-1.5661204 47.256285)",,1994,999999,148,265
3294,"LINESTRING(-1.5482792 47.1928368,-1.5484301 47.1928741,-1.5485243 47.1929053,-1.5485438 47.1929119,-1.5486143 47.1929357,-1.5486446 47.1929459,-1.5486724 47.1929525,-1.5487762 47.192977,-1.5490143 47.1930311,-1.5493232 47.1930998)",,2007,999999,84,265
3170,"LINESTRING(-1.5665752 47.2584101,-1.5665535 47.25831,-1.5664536 47.2578481,-1.5664217 47.2577003,-1.5664001 47.2576007)",,1994,999999,91,265
3171,"LINESTRING(-1.5663399 47.257606,-1.5663599 47.2577065,-1.5663918 47.257852,-1.5664018 47.2578978,-1.5664932 47.2583151,-1.5665151 47.258415)",,1994,999999,91,265
3295,"LINESTRING(-1.5479602 47.1927293,-1.5481205 47.1927833,-1.5482792 47.1928368)",,2007,999999,27,265
8579,"LINESTRING(-43.1924369492384 -22.9028351280268,-43.1936113260786 -22.9030957590464,-43.1944306964785 -22.9033378631805,-43.1956039179553 -22.9037522678673,-43.1957102835542 -22.9037696082757,-43.1958089754031 -22.9037516050665,-43.1964667829794 -22.9035812925479,-43.1965166923518 -22.9035354067258,-43.1965469274654 -22.9034668670106,-43.1966460426866 -22.9029957094572,-43.1966664610494 -22.9029459156759,-43.1984573132501 -22.9002670331537,-43.1999601014224 -22.8986781626139,-43.1999934315743 -22.8985706425935,-43.2000090886035 -22.8983912573429)",2014,2017,999999,1122,102
2585,"LINESTRING(16.354152 48.1997603,16.3544545 48.1998824,16.3547576 48.200029,16.3549047 48.2001264,16.3550004 48.2001902,16.3551125 48.2002905,16.355201 48.2003938,16.3552991 48.2005189,16.355406 48.2006801,16.3555146 48.2008523,16.3555786 48.2009795,16.3556622 48.201164,16.355724 48.2013108,16.3557919 48.201466,16.3558554 48.2016227,16.3558987 48.2017746,16.3560023 48.2021425,16.3560676 48.2023413,16.3561792 48.2025914,16.35624 48.2026977,16.3563253 48.2028198,16.3564724 48.2030152,16.3566346 48.2032281,16.356847 48.2034891,16.3569925 48.203658,16.3571721 48.203865,16.3572544 48.2039517,16.3573379 48.2040318,16.3575298 48.2041972,16.3577541 48.2043888,16.3579573 48.2045605,16.3586793 48.2051634,16.3592122 48.2056169,16.3596231 48.2059665,16.360193 48.2064919,16.3604306 48.2067179,16.3609252 48.2072334,16.3611508 48.2075218)",0,0,999999,1026,118
2584,"LINESTRING(16.3543887 48.1998972,16.3545474 48.1999921,16.354703 48.2000942,16.3548715 48.2002311,16.3550247 48.2003871,16.3551366 48.2005311,16.3552336 48.2006653,16.3553158 48.2007985,16.3553996 48.2009464,16.3555007 48.201175,16.3555726 48.2013309,16.3556172 48.2014355,16.3556604 48.2015544,16.3556895 48.2016536,16.3557264 48.2017682,16.3558018 48.2020562,16.355894 48.20236,16.3560059 48.2026197,16.3560772 48.2027304,16.3561438 48.2028138,16.3562901 48.2030036,16.3564827 48.2032393,16.3566674 48.2034623,16.3568258 48.203644,16.3571432 48.2040013,16.3573834 48.2042268,16.3577427 48.2045398,16.3578447 48.20462,16.358553 48.2052228,16.3590773 48.2056689,16.3595015 48.20603,16.3599944 48.2064631,16.3603128 48.2067278,16.3606122 48.207061,16.3611092 48.2076978,16.3613804 48.2080246,16.361501 48.2081534,16.3616352 48.2082724,16.3617853 48.2083796,16.361954 48.2084914,16.3622458 48.2086693)",0,0,999999,1153,118
2588,"LINESTRING(16.3340426 48.196595,16.3344131 48.1964211,16.3346088 48.196333,16.3347043 48.1962898,16.3347954 48.1962585,16.3349807 48.1962045,16.3351972 48.1961518,16.3356228 48.1960566,16.3358967 48.1960114,16.3360415 48.1959921,16.3361751 48.1959803,16.3365538 48.1959638,16.3368671 48.1959566,16.3371047 48.1959597,16.3379164 48.1959805,16.3385001 48.1959954,16.3393911 48.1960182,16.3399853 48.1960285,16.3401002 48.1960353,16.3403718 48.1960731,16.3409044 48.1961558,16.3414748 48.1962522,16.3418686 48.1962927)",0,0,999999,602,118
6470,"LINESTRING(-1.56927275826624 47.2063678270767,-1.57310503582772 47.2056766291749,-1.57568249684692 47.2000775942238,-1.57432593841651 47.1992480573049,-1.57842952766737 47.1997089127586,-1.58229571918244 47.1953767135532)",,2023,999999,1970,265
2589,"LINESTRING(16.3337259 48.1963503,16.3338972 48.1962782,16.3339958 48.1962309,16.3341145 48.1961874,16.3342856 48.1961354,16.3344338 48.1961009,16.334764 48.1960187,16.3349895 48.1959606,16.3352437 48.1959003,16.3353768 48.1958787,16.3355133 48.1958605,16.3357631 48.195833,16.3360868 48.1958009,16.3364085 48.1957854,16.3371231 48.195757,16.3375482 48.1957652,16.3379268 48.1957763,16.338159 48.1957826,16.3387944 48.1958016,16.3394024 48.1958199,16.3399245 48.195904,16.3409593 48.1960609,16.3414832 48.1962028,16.3418678 48.196291)",0,0,999999,626,118
934,"LINESTRING(9.26058756504443 45.5111827915479,9.26217446558286 45.5113815135453,9.26303731969287 45.5115955220842,9.26400681870675 45.5121424290824,9.26463214558905 45.5127572685015,9.26546106692729 45.5144217170719,9.26643183564659 45.5151664974456,9.2697329797314 45.5163043933904,9.27094970099992 45.5166168861799,9.27237971202689 45.5166372660842,9.27986911511329 45.5158131043998,9.28201210948697 45.5156614745358,9.28326858826765 45.5156223441837,9.28452506704835 45.5156565832495,9.2853564868366 45.5157067120053,9.29101508461159 45.516287613273,9.29935128795742 45.5176477560483,9.31117508758723 45.5195933203531,9.31343866536687 45.5198637584272,9.32043576355881 45.5199149443458,9.32239250897925 45.5200631620758,9.32510727278819 45.5204954616208,9.32839421016197 45.5209283210381,9.33839862275079 45.521124918703,9.34722714197079 45.5204998825025,9.35319302972547 45.5204352231823,9.35906845518917 45.5209956014181,9.36282979822613 45.5218785472614,9.37966176231944 45.5262869318309,9.38907604051784 45.5290652062646,9.39034661960486 45.5294346229319,9.39195077178223 45.5300946492655,9.39349649941582 45.5310598835496,9.3960867826344 45.5333386355985,9.39771041406567 45.5347216704805,9.39955917082111 45.5355913762056,9.40085380247996 45.5360515113746,9.40348708701487 45.5367539504872)",1972,1972,999999,11992,79
6303,"LINESTRING(144.94045839054 -37.805798028069,144.942357137684 -37.8078228076562,144.9447914134 -37.8109111639742,144.947275276852 -37.8130579167059)",0,0,999999,1008,77
3974,"LINESTRING(139.759613446188 35.6749673818074,139.760311181752 35.6745220397742,139.761283027685 35.6738337790245,139.762421001092 35.6730712871344,139.762911077252 35.6727204034516,139.763417766184 35.672416752891)",1903,1903,1968,446,114
3296,"LINESTRING(-1.5482905 47.1928096,-1.5481205 47.1927833,-1.5479508 47.1927566)",,2007,999999,26,265
9454,"LINESTRING(135.166407933828 34.2365952639556,135.172535124915 34.2406248490583,135.173839512927 34.2413342630892,135.175538649912 34.2416605915355,135.178250403949 34.2418166612212,135.180813665215 34.2419907596407)",1903,1903,999999,1512,91
3975,"LINESTRING(139.763441135814 35.6724121935469,139.764623456868 35.6715853451068,139.765353411591 35.6710341080549,139.766628262134 35.6700234968988,139.76743018424 35.6693469649256,139.7686330674 35.6683029228608,139.769208806341 35.6678101302534,139.769589205288 35.6674927367977,139.769763983176 35.6674259169702,139.769918198958 35.6675344991679)",1904,1904,1968,816,114
6389,"LINESTRING(139.6181094 35.4568216,139.61861015638 35.4570317148284,139.619999012628 35.4574611863886,139.621323569988 35.457901130488,139.6216213 35.4580046)",1913,1913,1971,345,114
6307,"LINESTRING(144.938844986201 -37.7883799029902,144.938154631414 -37.788955641943,144.937604879461 -37.7896647128144,144.936772521076 -37.7912717236157,144.936235428929 -37.7939786699739,144.936030154121 -37.7953987689802,144.936120145418 -37.7967632892302,144.936523983173 -37.7981942547556,144.936787217926 -37.7995363134926,144.937230243379 -37.8007233080569,144.937560786439 -37.8019491668218,144.93802208742 -37.8028214889536,144.938589620409 -37.8036613649837)",0,0,999999,1789,77
175,"LINESTRING(-70.7380777170185 -33.429756670294,-70.7383489430911 -33.4297852404556,-70.7384067124988 -33.4297763122751,-70.7384473650411 -33.4297530990272,-70.7385415077731 -33.4293906143725,-70.7388326615049 -33.428300668277,-70.739230489356 -33.4267751049174,-70.739701158871 -33.4250608803651,-70.7403040564256 -33.4228028790256,-70.7419423848677 -33.4163542051635,-70.7423050026183 -33.4150426093871)",1903,1903,1934,1706,4
6304,"LINESTRING(144.947468313635 -37.8130760510337,144.948654985303 -37.8134034272546,144.950256050168 -37.813477830738)",0,0,999999,252,77
6440,"LINESTRING(-84.492357336396 39.1356041927885,-84.4939022887872 39.134056308267,-84.4966703284932 39.1279143665867)",2006,2013,999999,940,148
1245,"LINESTRING(139.901837926708 35.6723894514943,139.914515225544 35.6828680298171)",1967,1969,999999,1634,114
2593,"LINESTRING(16.3591173 48.2042874,16.3596691 48.2038648,16.3604185 48.2032641,16.3604896 48.2032045,16.3605693 48.2031385,16.3606706 48.2030561,16.3607873 48.2029628,16.3609136 48.2028645,16.3610432 48.2027668,16.3611704 48.2026755,16.361289 48.2025962,16.361393 48.2025347,16.362145 48.2021248,16.362545 48.2019103,16.3634126 48.2014512,16.3637324 48.201298,16.3639032 48.2012233,16.3640279 48.2011723,16.3641426 48.2011276,16.3644393 48.2010491,16.3647541 48.2009869,16.3654167 48.2008758,16.365893 48.2008038,16.3661011 48.2007913,16.3662436 48.2007854,16.3663214 48.2007881,16.3664168 48.2007922,16.3666048 48.2008141,16.36679 48.2008413)",0,0,999999,718,118
